ts,symbol,type,total,direction,factors,tech,whale,oi,stable_d,cluster,cvd,vol,fg,liq,ls,stw,fr,mtf,contra,rsi,rsivol,oi_pct,stable_pct,price,cvd_veto,cooldown_loss,hl_oi,hl_fr,hl_whale,vp,vp_pos,ff,ff_detail,ob,ob_pct
2026-04-26 15:37:24,BGBUSDT,W,-2,SHORT,5,-1,0,0,0,0,0,-1,-1,0,1,0,-1,2,-1,38.3,82.5,0.13,9.95,1.9728,,,0,0,0,0,inside_va,0,fan_down pivot=4.0 dist=6.3%,-1,-24.9,0,0.0,20.0,TRANSITION
2026-04-26 15:39:54,BTCUSDT,T,2,LONG,3,4,0,0,0,-1,0,0,-1,1,-1,0,0,0,0,55.4,38.2,-0.26,9.95,78012.0,,,0,0,0,-1,poc_resist,0,fan_up pivot=59800.0 dist=2.6%,1,25.7,0,0.0,10.4,SIDEWAYS
2026-04-26 15:40:54,ETHUSDT,T,10,LONG,5,7,0,1,0,0,0,0,-1,1,1,0,0,0,2,67.5,11.9,0.99,9.95,2346.29,,,0,1,0,0,inside_va,0,fan_up pivot=1736.0 dist=1.5%,0,-4.1,0,0.0,16.1,SIDEWAYS
2026-04-26 15:41:17,TONUSDT,T,-2,SHORT,4,1,0,0,0,0,0,0,-1,-1,1,0,1,-2,2,43.8,10.0,-0.13,9.95,1.311,,,0,1,0,0,inside_va,0,fan_down pivot=2.0 dist=4.4%,0,-6.7,-2,-0.4454545454545455,14.7,TRANSITION
2026-04-26 15:41:30,TRBUSDT,W,7,LONG,5,3,0,0,0,0,-1,0,-1,0,1,0,0,4,0,49.2,45.3,0.1,9.95,18.642,,,0,-1,0,1,poc_support,0,fan_up pivot=12.0 dist=4.0%,-1,-22.7,2,0.46969696969696967,20.0,TRANSITION
2026-04-26 15:41:50,SOLUSDT,W,11,LONG,7,7,0,0,0,0,-2,0,-1,1,1,0,0,2,1,63.0,12.6,-0.11,9.95,86.47,,,0,1,0,-1,poc_resist,0,fan_down pivot=149.0 dist=30.5%,1,23.5,2,0.49090909090909096,20.0,TRANSITION
2026-04-26 15:42:09,XRPUSDT,W,4,LONG,5,0,0,0,0,0,2,-1,-1,1,1,0,0,2,1,46.9,20.9,0.28,9.95,1.4275,,,0,0,0,1,poc_support,0,fan_down pivot=2.0 dist=7.4%,0,2.5,-1,-0.13333333333333333,20.0,TRANSITION
2026-04-26 15:42:22,LUNCUSDT,W,-2,SHORT,5,-4,0,1,0,1,1,0,-1,-1,1,0,0,1,-3,50.4,89.5,1.71,9.95,0.0001,,,0,0,0,-1,poc_resist,-1,line=78.6%@0.0 resist,1,36.1,0,0.0,20.0,TRANSITION
2026-04-26 15:42:37,LINKUSDT,W,7,LONG,7,3,0,1,0,-1,1,0,-1,1,1,0,0,1,0,67.9,35.3,1.11,9.95,9.484,,,0,-1,0,0,inside_va,0,fan_down pivot=14.0 dist=39.9%,0,-1.8,2,0.603030303030303,20.0,TRANSITION
2026-04-26 15:42:50,LTCUSDT,W,-9,SHORT,7,-5,0,1,0,-1,-2,0,-1,0,1,0,0,1,0,48.1,58.9,0.53,9.95,55.98,,,0,-1,0,-1,poc_resist,0,fan_down pivot=85.0 dist=8.7%,0,4.6,-1,-0.1575757575757576,20.0,TRANSITION
2026-04-26 15:43:02,OPUSDT,W,9,LONG,8,2,0,1,0,0,2,-1,-1,1,1,0,0,2,0,64.9,53.0,0.81,9.95,0.1263,,,0,-1,0,0,inside_va,0,fan_down pivot=0.0 dist=10.1%,1,21.9,2,0.4454545454545455,20.0,TRANSITION
2026-04-26 15:43:16,XLMUSDT,W,3,LONG,5,2,0,0,0,1,2,-1,-1,1,0,0,0,1,2,40.4,0.7,-0.17,9.95,0.1711,,,0,-1,0,0,inside_va,0,fan_down pivot=0.0 dist=10.0%,0,-2.2,-1,-0.13333333333333333,20.0,TRANSITION
2026-04-26 15:43:30,TRXUSDT,W,-1,SHORT,5,2,0,0,0,-1,0,0,-1,0,0,0,2,-3,3,25.5,0.0,-0.17,9.95,0.3232,,,0,2,0,0,inside_va,-1,line=78.6%@0.33 resist,0,-9.2,-1,-0.24545454545454548,20.0,TRANSITION
2026-04-26 15:43:40,BGBUSDT,W,-1,SHORT,5,-1,0,0,0,1,0,-1,-1,0,1,0,-1,2,-1,38.3,82.5,0.06,9.95,1.9728,,,0,0,0,0,inside_va,0,fan_down pivot=4.0 dist=6.3%,-1,-20.6,0,0.0,20.0,TRANSITION
2026-04-26 15:55:01,BTCUSDT,T,3,LONG,4,4,0,0,0,-2,0,0,-1,1,-1,0,0,0,0,55.4,38.2,-0.3,9.95,78010.0,,,0,0,0,-1,poc_resist,0,fan_up pivot=59800.0 dist=2.6%,1,22.9,2,0.4,10.4,SIDEWAYS
2026-04-26 15:56:00,ETHUSDT,T,13,LONG,7,7,0,1,0,1,0,0,-1,1,1,0,0,0,2,67.1,11.7,0.84,9.95,2345.16,,,0,1,0,0,inside_va,0,fan_up pivot=1736.0 dist=1.5%,0,-8.0,2,0.5121212121212121,16.1,SIDEWAYS
2026-04-26 15:56:24,TONUSDT,T,-3,SHORT,5,1,0,0,0,-1,0,0,-1,-1,1,0,1,-3,2,42.8,9.9,-0.08,9.95,1.3085,,,1,1,0,0,inside_va,0,fan_down pivot=2.0 dist=4.3%,0,-4.8,-2,-0.4454545454545455,14.7,TRANSITION
2026-04-26 15:56:37,TRBUSDT,W,7,LONG,5,3,0,0,0,0,-2,0,-1,0,1,0,0,4,0,49.2,45.3,0.13,9.95,18.642,,,0,-1,0,1,poc_support,0,fan_up pivot=12.0 dist=4.0%,0,-15.9,2,0.46969696969696967,20.0,TRANSITION
2026-04-26 15:56:57,SOLUSDT,W,9,LONG,6,7,0,0,0,-1,-2,0,-1,1,1,0,0,2,1,62.9,12.6,-0.06,9.95,86.46,,,0,1,0,-1,poc_resist,0,fan_down pivot=149.0 dist=30.5%,0,6.4,2,0.49090909090909096,20.0,TRANSITION
2026-04-26 15:57:16,XRPUSDT,W,6,LONG,6,1,0,0,0,0,2,0,-1,1,1,0,0,2,1,47.0,20.9,0.27,9.95,1.4277,,,0,0,0,1,poc_support,0,fan_down pivot=2.0 dist=7.4%,0,0.5,-1,-0.13333333333333333,20.0,TRANSITION
2026-04-26 15:57:29,LUNCUSDT,W,-3,SHORT,6,-4,0,1,0,-1,1,0,-1,-1,1,0,0,1,-3,50.5,89.5,1.67,9.95,0.0001,,,0,0,0,-1,poc_resist,-1,line=78.6%@0.0 resist,2,45.2,0,0.0,20.0,TRANSITION
2026-04-26 15:57:43,LINKUSDT,W,8,LONG,7,3,0,1,0,0,1,0,-1,1,1,0,0,1,0,67.9,35.5,1.09,9.95,9.484,,,0,-1,0,0,inside_va,0,fan_down pivot=14.0 dist=39.9%,0,-8.7,2,0.603030303030303,20.0,TRANSITION
2026-04-26 15:57:56,LTCUSDT,W,-7,SHORT,6,-4,0,1,0,-1,-2,0,-1,0,1,0,0,1,0,48.1,58.8,0.58,9.95,55.98,,,0,0,0,-1,poc_resist,0,fan_down pivot=85.0 dist=8.7%,0,4.3,-1,-0.1575757575757576,20.0,TRANSITION
2026-04-26 15:58:09,OPUSDT,W,7,LONG,6,2,0,1,0,0,0,0,-1,1,1,0,0,2,0,64.9,53.0,0.9,9.95,0.1263,,,0,0,0,0,inside_va,0,fan_down pivot=0.0 dist=10.2%,-1,-22.2,2,0.4454545454545455,20.0,TRANSITION
2026-04-26 15:58:23,XLMUSDT,W,3,LONG,4,2,0,0,0,0,2,0,-1,1,0,0,0,1,2,40.3,0.7,-0.23,9.95,0.171,,,0,-1,0,0,inside_va,0,fan_down pivot=0.0 dist=10.0%,0,-3.3,-1,-0.13333333333333333,20.0,TRANSITION
2026-04-26 15:58:37,TRXUSDT,W,3,LONG,4,4,0,0,0,0,1,0,-1,0,0,0,2,-3,3,27.3,0.0,-0.17,9.95,0.3235,,,0,2,0,0,inside_va,-1,line=78.6%@0.33 resist,0,-5.8,-1,-0.24545454545454548,20.0,TRANSITION
2026-04-26 15:58:47,BGBUSDT,W,0,NEUTRAL,0,-1,0,0,0,0,0,0,-1,0,1,0,-1,2,-1,38.5,82.5,-0.02,9.95,1.9734,,,0,0,0,0,inside_va,0,fan_down pivot=4.0 dist=6.3%,0,-15.1,0,0.0,20.0,TRANSITION
2026-04-26 16:08:26,BTCUSDT,T,3,LONG,3,6,0,0,0,-2,1,-1,-1,0,-1,0,0,0,1,46.6,19.9,-0.02,9.95,77984.8,,,0,0,0,-1,poc_resist,0,fan_up pivot=59800.0 dist=2.5%,0,7.5,2,0.4,10.5,SIDEWAYS
2026-04-26 16:09:31,ETHUSDT,T,12,LONG,7,7,0,0,0,1,0,-1,-1,1,1,0,0,0,2,59.5,6.7,-0.03,9.95,2343.78,,,0,1,0,0,inside_va,0,fan_up pivot=1736.0 dist=1.5%,1,27.8,2,0.5121212121212121,15.8,SIDEWAYS
2026-04-26 16:09:54,TONUSDT,T,-4,SHORT,5,0,0,0,0,0,0,-1,-1,-1,1,0,1,-3,2,45.8,8.0,-0.04,9.95,1.3063,,,0,2,0,0,inside_va,0,fan_down pivot=2.0 dist=4.1%,0,2.0,-2,-0.4454545454545455,14.9,SIDEWAYS
2026-04-26 16:10:09,TRBUSDT,W,7,LONG,5,3,0,0,0,0,-2,-1,-1,0,1,0,0,5,0,46.6,41.5,0.07,9.95,18.619,,,0,-1,0,1,poc_support,0,fan_up pivot=12.0 dist=4.1%,0,-16.7,2,0.4,20.0,TRANSITION
2026-04-26 16:10:33,SOLUSDT,W,7,LONG,5,7,0,0,0,0,-2,-1,-1,-1,1,0,0,2,2,55.0,11.4,-0.07,9.95,86.47,,,0,0,0,-1,poc_resist,0,fan_down pivot=149.0 dist=30.6%,1,26.2,2,0.4454545454545455,20.0,TRANSITION
2026-04-26 16:10:52,XRPUSDT,W,1,LONG,4,0,0,0,0,-1,2,-1,-1,0,1,0,0,2,1,42.1,18.3,0.02,9.95,1.4272,,,0,-1,0,1,poc_support,0,fan_down pivot=2.0 dist=7.4%,0,-9.1,-1,-0.11212121212121212,20.0,TRANSITION
2026-04-26 16:11:05,LUNCUSDT,W,-6,SHORT,4,-6,0,0,0,-1,1,0,-1,0,1,0,0,1,-3,58.4,88.1,0.4,9.95,0.0001,,,0,0,0,-1,poc_resist,0,fan_up pivot=0.0 dist=1.6%,0,4.7,0,0.0,20.0,TRANSITION
2026-04-26 16:11:22,LINKUSDT,W,3,LONG,5,3,0,0,0,-1,2,-1,-1,0,1,0,-1,1,0,63.6,34.1,-0.06,9.95,9.485,,,0,-1,0,0,inside_va,0,fan_down pivot=14.0 dist=40.0%,0,-0.3,1,0.3090909090909091,20.0,TRANSITION
2026-04-26 16:11:36,LTCUSDT,W,-9,SHORT,7,-5,0,0,0,-1,0,-1,-1,0,1,0,0,1,0,41.5,51.8,-0.0,9.95,55.94,,,0,-1,0,-1,poc_resist,0,fan_down pivot=85.0 dist=8.7%,0,4.1,-1,-0.11212121212121212,20.0,TRANSITION
2026-04-26 16:11:49,OPUSDT,W,3,LONG,4,2,0,0,0,-1,0,-1,-1,-1,1,0,0,3,0,61.6,50.8,0.25,9.95,0.1265,,,0,-1,0,0,inside_va,0,fan_down pivot=0.0 dist=10.0%,0,-1.6,2,0.4,20.0,TRANSITION
2026-04-26 16:12:04,XLMUSDT,W,-3,SHORT,6,2,0,0,0,-1,0,-1,-1,-1,0,0,0,1,3,30.8,0.5,0.1,9.95,0.1707,,,0,-1,0,0,inside_va,0,fan_down pivot=0.0 dist=9.8%,0,-13.1,-1,-0.2909090909090909,20.0,TRANSITION
2026-04-26 16:12:19,TRXUSDT,W,0,NEUTRAL,0,4,0,0,0,0,1,0,-1,-1,0,0,1,-3,3,29.1,0.0,0.12,9.95,0.3236,,,-1,2,0,0,inside_va,-1,line=78.6%@0.33 resist,0,-5.9,-1,-0.15454545454545454,20.0,TRANSITION
2026-04-26 16:12:29,BGBUSDT,W,-5,SHORT,5,-2,0,0,0,-2,0,-1,-1,0,-1,0,0,2,-1,39.0,79.3,-0.26,9.95,1.9712,,,0,0,0,0,inside_va,0,fan_down pivot=4.0 dist=7.7%,0,12.4,0,0.0,20.0,TRANSITION
2026-04-26 16:21:42,BTCUSDT,T,3,LONG,3,6,0,0,0,1,0,-1,-1,0,-1,0,0,0,1,46.8,20.0,-0.0,9.95,78000.7,,,0,0,0,-1,poc_resist,0,fan_up pivot=59800.0 dist=2.5%,-1,-28.2,1,0.3090909090909091,10.5,SIDEWAYS
2026-04-26 16:22:38,ETHUSDT,T,5,LONG,5,7,0,0,0,-2,-1,0,-1,1,1,0,0,0,2,60.1,6.8,-0.16,9.95,2344.67,,,0,1,0,0,inside_va,0,fan_up pivot=1736.0 dist=1.5%,-2,-41.0,1,0.3090909090909091,15.8,SIDEWAYS
2026-04-26 16:23:03,TONUSDT,T,-5,SHORT,5,0,0,0,0,0,0,-1,-1,-1,1,0,1,-3,2,45.9,7.9,-0.06,9.95,1.3065,,,0,1,0,0,inside_va,0,fan_down pivot=2.0 dist=4.1%,0,7.2,-2,-0.49090909090909096,14.9,SIDEWAYS
2026-04-26 16:23:20,TRBUSDT,W,3,LONG,5,1,0,0,0,0,-2,0,-1,0,1,0,0,4,0,46.1,41.5,-0.13,9.95,18.584,,,0,-1,0,1,poc_support,0,fan_up pivot=12.0 dist=4.3%,-1,-20.7,1,0.3333333333333333,20.0,TRANSITION
2026-04-26 16:23:44,SOLUSDT,W,4,LONG,4,5,0,0,0,-1,-1,0,-1,-1,1,0,0,2,2,54.7,11.4,-0.01,9.95,86.45,,,0,1,0,-1,poc_resist,0,fan_down pivot=149.0 dist=30.5%,0,10.4,0,0.0,20.0,TRANSITION
2026-04-26 16:24:01,XRPUSDT,W,0,NEUTRAL,0,0,0,0,0,-1,1,-1,-1,-1,1,0,0,2,1,41.2,18.3,-0.07,9.95,1.4259,,,0,-1,0,1,poc_support,0,fan_down pivot=2.0 dist=7.3%,0,3.5,0,0.0,20.0,TRANSITION
2026-04-26 16:24:14,LUNCUSDT,W,-7,SHORT,4,-6,0,0,0,-2,1,0,-1,0,1,0,0,1,-3,58.3,88.1,0.0,9.95,0.0001,,,0,0,0,-1,poc_resist,0,fan_up pivot=0.0 dist=1.7%,0,-1.5,0,0.0,20.0,TRANSITION
2026-04-26 16:24:27,LINKUSDT,W,2,LONG,4,3,0,0,0,-1,2,-1,-1,0,1,0,-1,1,0,63.6,34.2,-0.07,9.95,9.485,,,0,-1,0,0,inside_va,0,fan_down pivot=14.0 dist=39.9%,0,7.1,0,0.0,20.0,TRANSITION
2026-04-26 16:24:40,LTCUSDT,W,-7,SHORT,5,-5,0,0,0,0,-2,-1,-1,0,1,0,0,1,0,41.3,51.7,0.03,9.95,55.93,,,0,1,0,-1,poc_resist,0,fan_down pivot=85.0 dist=8.6%,0,-3.2,0,0.0,20.0,TRANSITION
2026-04-26 16:24:52,OPUSDT,W,2,LONG,3,2,0,0,0,0,0,-1,-1,-1,1,0,0,3,0,61.6,50.8,0.36,9.95,0.1265,,,0,-1,0,0,inside_va,0,fan_down pivot=0.0 dist=10.0%,0,-13.8,0,0.0,20.0,TRANSITION
2026-04-26 16:25:06,XLMUSDT,W,-2,SHORT,5,2,0,0,0,-1,0,-1,-1,-1,0,0,0,1,3,30.5,0.5,0.11,9.95,0.1706,,,0,-1,0,0,inside_va,0,fan_down pivot=0.0 dist=9.7%,0,-8.3,0,0.0,20.0,TRANSITION
2026-04-26 16:25:20,TRXUSDT,W,3,LONG,4,4,0,0,0,0,2,0,-1,-1,0,0,1,-3,3,28.0,0.0,0.15,9.95,0.3235,,,0,2,0,0,inside_va,-1,line=78.6%@0.33 resist,0,-10.0,0,0.0,20.0,TRANSITION
2026-04-26 16:25:29,BGBUSDT,W,-3,SHORT,4,-2,0,0,0,-1,0,0,-1,0,-1,0,0,2,-1,38.8,79.3,0.0,9.95,1.9706,,,0,0,0,0,inside_va,0,fan_down pivot=4.0 dist=7.6%,0,-9.8,0,0.0,20.0,TRANSITION
2026-04-26 16:36:47,BTCUSDT,T,8,LONG,5,6,0,0,0,2,2,-1,-1,1,-1,0,0,0,1,47.5,20.1,-0.04,9.95,78041.0,,,0,0,0,-1,poc_resist,0,fan_up pivot=59800.0 dist=2.6%,0,-2.0,1,0.3090909090909091,10.5,SIDEWAYS
2026-04-26 16:37:32,ETHUSDT,T,8,LONG,6,6,0,0,0,0,-2,0,-1,1,1,0,0,0,2,60.7,7.0,-0.28,9.95,2345.59,CVD_BEAR(-2),,0,1,0,-1,poc_resist,0,fan_up pivot=1736.0 dist=1.5%,2,44.0,1,0.3090909090909091,15.8,SIDEWAYS
2026-04-26 16:38:03,TONUSDT,T,-5,SHORT,5,0,0,0,0,-1,0,0,-1,-1,1,0,1,-3,2,43.9,7.9,-0.15,9.95,1.3017,,,0,1,0,0,inside_va,0,fan_down pivot=2.0 dist=3.7%,0,6.7,-2,-0.603030303030303,15.0,SIDEWAYS
2026-04-26 16:38:19,TRBUSDT,W,2,LONG,4,1,0,0,0,0,-2,0,-1,0,1,0,0,4,0,45.2,41.5,-0.2,9.95,18.527,,,0,-1,0,0,inside_va,0,fan_up pivot=12.0 dist=4.6%,-1,-20.0,1,0.11212121212121212,20.0,TRANSITION
2026-04-26 16:38:38,SOLUSDT,W,8,LONG,4,7,0,0,0,0,-1,0,-1,1,1,0,0,2,2,55.8,11.5,0.02,9.95,86.52,,,0,0,0,-1,poc_resist,0,fan_down pivot=149.0 dist=30.6%,0,12.4,0,0.0,20.0,TRANSITION
2026-04-26 16:38:56,XRPUSDT,W,2,LONG,4,0,0,0,0,0,1,0,-1,-1,1,0,0,2,1,41.8,18.3,-0.09,9.95,1.4268,,,0,-1,0,1,poc_support,0,fan_down pivot=2.0 dist=7.3%,0,-0.1,0,0.0,20.0,TRANSITION
2026-04-26 16:39:08,LUNCUSDT,W,-5,SHORT,4,-6,0,0,0,-1,1,1,-1,0,1,0,0,1,-3,57.7,88.1,0.31,9.95,0.0001,,,0,0,0,-1,poc_resist,0,fan_up pivot=0.0 dist=1.9%,0,-15.9,0,0.0,20.0,TRANSITION
2026-04-26 16:39:22,LINKUSDT,W,2,LONG,3,3,0,0,0,0,0,0,-1,0,1,0,-1,1,0,61.4,34.3,-0.22,9.95,9.468,,,0,-1,0,0,inside_va,0,fan_down pivot=14.0 dist=39.7%,0,11.1,0,0.0,20.0,TRANSITION
2026-04-26 16:39:36,LTCUSDT,W,-6,SHORT,4,-5,0,0,0,0,-2,0,-1,0,1,0,0,1,0,40.8,51.6,-0.01,9.95,55.9,,,0,1,0,-1,poc_resist,0,fan_down pivot=85.0 dist=8.6%,0,5.1,0,0.0,20.0,TRANSITION
2026-04-26 16:39:48,OPUSDT,W,0,NEUTRAL,0,2,0,0,0,-1,-1,-1,-1,-1,1,0,0,3,0,61.2,50.8,0.1,9.95,0.1264,,,0,-1,0,0,inside_va,0,fan_down pivot=0.0 dist=10.2%,0,-1.3,0,0.0,20.0,TRANSITION
2026-04-26 16:40:01,XLMUSDT,W,0,NEUTRAL,0,2,0,0,0,0,0,0,-1,-1,0,0,0,1,3,29.8,0.5,-0.0,9.95,0.1703,,,0,-1,0,0,inside_va,0,fan_down pivot=0.0 dist=9.5%,0,10.6,0,0.0,20.0,TRANSITION
2026-04-26 16:40:16,TRXUSDT,W,3,LONG,4,4,0,0,0,0,2,0,-1,-1,0,0,1,-3,3,27.9,0.0,0.15,9.95,0.3235,,,0,2,0,0,inside_va,-1,line=78.6%@0.33 resist,0,-12.6,0,0.0,20.0,TRANSITION
2026-04-26 16:40:25,BGBUSDT,W,-3,SHORT,4,-2,0,0,0,-2,0,0,-1,0,-1,0,0,2,-1,38.6,79.3,0.0,9.95,1.9698,,,0,0,0,0,inside_va,0,fan_down pivot=4.0 dist=7.6%,1,22.2,0,0.0,20.0,TRANSITION
2026-04-26 17:11:15,BTCUSDT,T,-1,SHORT,8,6,0,0,0,0,-2,-1,-1,-1,-1,0,0,-1,1,46.4,20.5,-0.06,9.96,77969.9,,,0,-1,0,-1,poc_resist,0,fan_up pivot=59800.0 dist=2.5%,1,24.3,1,0.3090909090909091,10.5,SIDEWAYS
2026-04-26 17:11:54,ETHUSDT,T,6,LONG,4,8,0,0,0,-1,-1,-1,-1,0,1,0,0,0,2,59.7,7.2,-0.3,9.96,2344.09,,,0,1,0,-1,poc_resist,0,fan_up pivot=1736.0 dist=1.6%,0,0.5,1,0.3090909090909091,15.8,SIDEWAYS
2026-04-26 17:12:19,TONUSDT,T,-6,SHORT,6,1,0,0,0,-1,0,0,-1,-1,1,0,1,-3,2,46.9,7.8,-0.24,9.96,1.3088,,,0,-1,0,0,inside_va,0,fan_down pivot=2.0 dist=4.3%,0,10.2,-2,-0.603030303030303,15.0,SIDEWAYS
2026-04-26 17:12:33,TRBUSDT,W,3,LONG,5,1,0,0,0,0,-2,-1,-1,1,1,0,0,4,0,45.1,41.5,-0.45,9.96,18.524,,,0,-1,0,0,inside_va,0,fan_up pivot=12.0 dist=4.6%,0,-2.8,1,0.11212121212121212,20.0,TRANSITION
2026-04-26 17:12:53,SOLUSDT,W,4,LONG,4,5,0,0,0,0,-2,-1,-1,-1,1,0,0,2,2,53.7,11.5,0.1,9.96,86.39,,,0,0,0,-1,poc_resist,0,fan_down pivot=149.0 dist=30.4%,0,14.4,2,0.49090909090909096,20.0,TRANSITION
2026-04-26 17:13:10,XRPUSDT,W,1,LONG,4,-2,0,0,0,0,2,0,-1,-1,1,0,0,2,1,40.3,18.2,-0.19,9.96,1.4244,,,0,0,0,1,poc_support,0,fan_down pivot=2.0 dist=7.2%,0,-5.2,-1,-0.33636363636363636,20.0,TRANSITION
2026-04-26 17:13:23,LUNCUSDT,W,-5,SHORT,5,-4,0,1,0,0,0,0,-1,1,1,0,0,0,-3,59.7,88.2,0.57,9.96,0.0001,,,0,0,0,-1,poc_resist,-1,line=78.6%@0.0 resist,-1,-20.6,0,0.0,20.0,TRANSITION
2026-04-26 17:13:39,LINKUSDT,W,-2,SHORT,8,1,0,-1,0,-1,2,-1,-1,-1,1,0,-1,1,0,58.6,34.3,-0.55,9.96,9.443,,,0,-1,0,-1,poc_resist,0,fan_down pivot=14.0 dist=39.3%,0,0.7,1,0.35454545454545455,20.0,TRANSITION
2026-04-26 17:13:54,LTCUSDT,W,-8,SHORT,7,-5,0,0,0,-1,-2,-1,-1,-1,1,0,0,2,0,39.8,51.3,-0.02,9.96,55.83,,,0,0,0,1,poc_support,0,fan_down pivot=85.0 dist=8.5%,0,-1.8,-1,-0.1575757575757576,20.0,TRANSITION
2026-04-26 17:14:07,OPUSDT,W,3,LONG,5,2,0,0,0,0,-1,-1,-1,-1,1,0,0,2,0,60.0,50.8,-0.02,9.96,0.1261,,,0,1,0,0,inside_va,0,fan_down pivot=0.0 dist=10.4%,0,-17.5,1,0.3333333333333333,20.0,TRANSITION
2026-04-26 17:14:21,XLMUSDT,W,0,NEUTRAL,0,3,0,0,0,0,0,0,-1,-1,0,0,0,1,3,29.2,0.5,-0.07,9.96,0.17,,,0,-1,0,0,inside_va,0,fan_down pivot=0.0 dist=9.3%,0,4.4,-1,-0.2909090909090909,20.0,TRANSITION
2026-04-26 17:14:36,TRXUSDT,W,1,LONG,4,4,0,0,0,0,2,-1,-1,-1,0,0,1,-3,3,30.4,0.0,0.19,9.96,0.3238,,,0,2,0,0,inside_va,-1,line=78.6%@0.33 resist,0,-1.9,-1,-0.15454545454545454,20.0,TRANSITION
2026-04-26 17:14:46,BGBUSDT,W,-1,SHORT,4,-2,0,0,0,-1,0,-1,-1,0,1,0,0,3,-1,39.0,79.3,0.43,9.96,1.971,,,0,0,0,0,inside_va,0,fan_down pivot=4.0 dist=7.7%,0,11.8,0,0.0,20.0,TRANSITION
2026-04-26 17:22:28,BTCUSDT,T,-2,SHORT,9,6,0,0,0,2,-2,-1,-1,-1,-1,0,0,-1,1,46.7,20.7,-0.06,9.96,77989.1,,,0,-1,0,-1,poc_resist,0,fan_up pivot=59800.0 dist=2.5%,-2,-68.0,1,0.3090909090909091,10.5,SIDEWAYS
2026-04-26 17:23:07,ETHUSDT,T,10,LONG,5,8,0,0,0,0,-1,-1,-1,0,1,0,0,0,2,60.2,7.3,-0.27,9.96,2344.82,,,0,1,0,0,inside_va,0,fan_up pivot=1736.0 dist=1.5%,2,40.3,1,0.3090909090909091,15.8,SIDEWAYS
2026-04-26 17:23:33,TONUSDT,T,-4,SHORT,5,1,1,0,0,0,0,0,-1,-1,1,0,1,-3,2,45.9,7.6,-0.18,9.96,1.3066,,,0,-1,0,0,inside_va,0,fan_down pivot=2.0 dist=4.1%,0,9.0,-2,-0.603030303030303,15.0,SIDEWAYS
2026-04-26 17:23:46,TRBUSDT,W,4,LONG,5,1,0,0,0,0,-2,0,-1,1,1,0,0,4,0,45.2,41.5,-0.45,9.96,18.528,,,0,-1,0,0,inside_va,0,fan_up pivot=12.0 dist=4.6%,0,-8.4,1,0.11212121212121212,20.0,TRANSITION
2026-04-26 17:24:05,SOLUSDT,W,6,LONG,4,7,0,0,0,0,-2,-1,-1,-1,1,0,0,2,2,55.0,11.6,0.08,9.96,86.47,,,0,0,0,-1,poc_resist,0,fan_down pivot=149.0 dist=30.5%,0,-3.0,2,0.49090909090909096,20.0,TRANSITION
2026-04-26 17:24:22,XRPUSDT,W,-1,SHORT,5,-2,0,0,0,-1,1,0,-1,-1,1,0,0,2,1,40.4,18.2,-0.25,9.96,1.4245,,,0,0,0,1,poc_support,0,fan_down pivot=2.0 dist=7.2%,0,-15.0,-1,-0.33636363636363636,20.0,TRANSITION
2026-04-26 17:24:34,LUNCUSDT,W,-4,SHORT,4,-4,0,1,0,-1,0,0,-1,1,1,0,0,0,-3,60.3,88.2,0.85,9.96,0.0001,,,0,0,0,0,inside_va,-1,line=78.6%@0.0 resist,0,-16.6,0,0.0,20.0,TRANSITION
2026-04-26 17:24:50,LINKUSDT,W,2,LONG,5,2,0,0,0,0,2,0,-1,-1,1,0,-1,1,0,59.5,34.5,-0.4,9.96,9.451,,,0,-1,0,-1,poc_resist,0,fan_down pivot=14.0 dist=39.4%,0,1.0,1,0.35454545454545455,20.0,TRANSITION
2026-04-26 17:25:04,LTCUSDT,W,-3,SHORT,5,-5,0,1,0,1,-2,1,-1,-1,1,0,0,2,0,39.3,51.0,0.5,9.96,55.8,,,0,0,0,1,poc_support,0,fan_down pivot=85.0 dist=8.5%,0,-6.4,-1,-0.1575757575757576,20.0,TRANSITION
2026-04-26 17:25:16,OPUSDT,W,1,LONG,5,2,0,0,0,-1,-1,-1,-1,-1,1,0,0,2,0,60.4,50.8,0.07,9.96,0.1262,,,0,1,0,0,inside_va,0,fan_down pivot=0.0 dist=10.2%,-1,-33.2,1,0.3333333333333333,20.0,TRANSITION
2026-04-26 17:25:31,XLMUSDT,W,1,LONG,3,3,0,0,0,1,0,0,-1,-1,0,0,0,1,3,30.0,0.5,-0.04,9.96,0.1704,,,0,-1,0,0,inside_va,0,fan_down pivot=0.0 dist=9.6%,0,4.5,-1,-0.2909090909090909,20.0,TRANSITION
2026-04-26 17:25:46,TRXUSDT,W,1,LONG,4,4,0,0,0,0,2,-1,-1,-1,0,0,1,-3,3,30.0,0.0,0.26,9.96,0.3238,,,0,2,0,0,inside_va,-1,line=78.6%@0.33 resist,0,-3.9,-1,-0.15454545454545454,20.0,TRANSITION
2026-04-26 17:25:55,BGBUSDT,W,0,NEUTRAL,0,-2,0,0,0,1,0,0,-1,0,1,0,0,3,-1,40.2,79.4,-0.35,9.96,1.9743,,,0,0,0,0,inside_va,0,fan_down pivot=4.0 dist=7.8%,-2,-43.3,0,0.0,20.0,TRANSITION
